Date,Nasdaq
2001/8/3,2066.330078
2001/8/6,2034.26001
2001/8/7,2027.790039
2001/8/8,1966.359985
2001/8/9,1963.319946
2001/8/10,1956.469971
2001/8/13,1982.25
2001/8/14,1964.530029
2001/8/15,1918.890015
2001/8/16,1930.319946
2001/8/17,1867.01001
2001/8/20,1881.349976
2001/8/21,1831.300049
2001/8/22,1860.01001
2001/8/23,1842.969971
2001/8/24,1916.800049
2001/8/27,1912.410034
2001/8/28,1864.97998
2001/8/29,1843.170044
2001/8/30,1791.680054
2001/8/31,1805.430054
2001/9/4,1770.780029
2001/9/5,1759.01001
2001/9/6,1705.640015
2001/9/7,1687.699951
2001/9/10,1695.380005
2001/9/17,1579.550049
2001/9/18,1555.079956
2001/9/19,1527.800049
2001/9/20,1470.930054
2001/9/21,1423.189941
2001/9/24,1499.400024
2001/9/25,1501.640015
2001/9/26,1464.040039
2001/9/27,1460.709961
2001/9/28,1498.800049
2001/10/1,1480.459961
2001/10/2,1492.329956
2001/10/3,1580.810059
2001/10/4,1597.310059
2001/10/5,1605.300049
2001/10/8,1605.949951
2001/10/9,1570.189941
2001/10/10,1626.26001
2001/10/11,1701.469971
2001/10/12,1703.400024
2001/10/15,1696.310059
2001/10/16,1722.069946
2001/10/17,1646.339966
2001/10/18,1652.719971
2001/10/19,1671.310059
2001/10/22,1708.079956
2001/10/23,1704.439941
2001/10/24,1731.540039
2001/10/25,1775.469971
2001/10/26,1768.959961
2001/10/29,1699.52002
2001/10/30,1667.410034
2001/10/31,1690.199951
2001/11/1,1746.300049
2001/11/2,1745.72998
2001/11/5,1793.650024
2001/11/6,1835.079956
2001/11/7,1837.530029
2001/11/8,1827.77002
2001/11/9,1828.47998
2001/11/12,1840.130005
2001/11/13,1892.109985
2001/11/14,1903.189941
2001/11/15,1900.569946
2001/11/16,1898.579956
2001/11/19,1934.420044
2001/11/20,1880.51001
2001/11/21,1875.050049
2001/11/23,1903.199951
2001/11/26,1941.22998
2001/11/27,1935.969971
2001/11/28,1887.969971
2001/11/29,1933.26001
2001/11/30,1930.579956
2001/12/3,1904.900024
2001/12/4,1963.099976
2001/12/5,2046.839966
2001/12/6,2054.27002
2001/12/7,2021.26001
2001/12/10,1992.119995
2001/12/11,2001.930054
2001/12/12,2011.380005
2001/12/13,1946.51001
2001/12/14,1953.170044
2001/12/17,1987.449951
2001/12/18,2004.76001
2001/12/19,1982.890015
2001/12/20,1918.540039
2001/12/21,1945.829956
2001/12/24,1944.47998
2001/12/26,1960.699951
2001/12/27,1976.420044
2001/12/28,1987.26001
2001/12/31,1950.400024
2002/1/2,1979.25
2002/1/3,2044.27002
2002/1/4,2059.379883
2002/1/7,2037.099976
2002/1/8,2055.73999
2002/1/9,2044.890015
2002/1/10,2047.23999
2002/1/11,2022.459961
2002/1/14,1990.73999
2002/1/15,2000.910034
2002/1/16,1944.439941
2002/1/17,1985.819946
2002/1/18,1930.339966
2002/1/22,1882.530029
2002/1/23,1922.380005
2002/1/24,1942.579956
2002/1/25,1937.699951
2002/1/28,1943.910034
2002/1/29,1892.98999
2002/1/30,1913.439941
2002/1/31,1934.030029
2002/2/1,1911.23999
2002/2/4,1855.530029
2002/2/5,1838.52002
2002/2/6,1812.709961
2002/2/7,1782.109985
2002/2/8,1818.880005
2002/2/11,1846.660034
2002/2/12,1834.209961
2002/2/13,1859.160034
2002/2/14,1843.369995
2002/2/15,1805.199951
2002/2/19,1750.609985
2002/2/20,1775.569946
2002/2/21,1716.23999
2002/2/22,1724.540039
2002/2/25,1769.880005
2002/2/26,1766.859985
2002/2/27,1751.880005
2002/2/28,1731.48999
2002/3/1,1802.73999
2002/3/4,1859.319946
2002/3/5,1866.290039
2002/3/6,1890.400024
2002/3/7,1881.630005
2002/3/8,1929.670044
2002/3/11,1929.48999
2002/3/12,1897.119995
2002/3/13,1862.030029
2002/3/14,1854.140015
2002/3/15,1868.300049
2002/3/18,1877.060059
2002/3/19,1880.869995
2002/3/20,1832.869995
2002/3/21,1868.829956
2002/3/22,1851.390015
2002/3/25,1812.48999
2002/3/26,1824.170044
2002/3/27,1826.75
2002/3/28,1845.349976
2002/4/1,1862.619995
2002/4/2,1804.400024
2002/4/3,1784.349976
2002/4/4,1789.75
2002/4/5,1770.030029
2002/4/8,1785.869995
2002/4/9,1742.569946
2002/4/10,1767.069946
2002/4/11,1725.23999
2002/4/12,1756.189941
2002/4/15,1753.780029
2002/4/16,1816.790039
2002/4/17,1810.670044
2002/4/18,1802.430054
2002/4/19,1796.829956
2002/4/22,1758.680054
2002/4/23,1730.290039
2002/4/24,1713.339966
2002/4/25,1713.699951
2002/4/26,1663.890015
2002/4/29,1656.930054
2002/4/30,1688.22998
2002/5/1,1677.530029
2002/5/2,1644.819946
2002/5/3,1613.030029
2002/5/6,1578.47998
2002/5/7,1573.819946
2002/5/8,1696.290039
2002/5/9,1650.48999
2002/5/10,1600.849976
2002/5/13,1652.540039
2002/5/14,1719.050049
2002/5/15,1725.560059
2002/5/16,1730.439941
2002/5/17,1741.390015
2002/5/20,1701.589966
2002/5/21,1664.180054
2002/5/22,1673.449951
2002/5/23,1697.630005
2002/5/24,1661.48999
2002/5/28,1652.170044
2002/5/29,1624.390015
2002/5/30,1631.920044
2002/5/31,1615.72998
2002/6/3,1562.560059
2002/6/4,1578.119995
2002/6/5,1595.26001
2002/6/6,1554.880005
2002/6/7,1535.47998
2002/6/10,1530.689941
2002/6/11,1497.180054
2002/6/12,1519.119995
2002/6/13,1496.880005
2002/6/14,1504.73999
2002/6/17,1553.290039
2002/6/18,1542.959961
2002/6/19,1496.829956
2002/6/20,1464.75
2002/6/21,1440.959961
2002/6/24,1460.339966
2002/6/25,1423.98999
2002/6/26,1429.329956
2002/6/27,1459.199951
2002/6/28,1463.209961
2002/7/1,1403.800049
2002/7/2,1357.819946
2002/7/3,1380.170044
2002/7/5,1448.359985
2002/7/8,1405.609985
2002/7/9,1381.119995
2002/7/10,1346.01001
2002/7/11,1374.430054
2002/7/12,1373.5
2002/7/15,1382.619995
2002/7/16,1375.26001
2002/7/17,1397.25
2002/7/18,1356.949951
2002/7/19,1319.150024
2002/7/22,1282.650024
2002/7/23,1229.050049
2002/7/24,1290.22998
2002/7/25,1240.079956
2002/7/26,1262.119995
2002/7/29,1335.25
2002/7/30,1344.189941
2002/7/31,1328.26001
2002/8/1,1280
2002/8/2,1247.920044
2002/8/5,1206.01001
2002/8/6,1259.550049
2002/8/7,1280.900024
2002/8/8,1316.52002
2002/8/9,1306.119995
2002/8/12,1306.839966
2002/8/13,1269.280029
2002/8/14,1334.300049
2002/8/15,1345.01001
2002/8/16,1361.01001
2002/8/19,1394.540039
2002/8/20,1376.589966
2002/8/21,1409.25
2002/8/22,1422.949951
2002/8/23,1380.619995
2002/8/26,1391.73999
2002/8/27,1347.780029
2002/8/28,1314.380005
2002/8/29,1335.77002
2002/8/30,1314.849976
2002/9/3,1263.839966
2002/9/4,1292.310059
2002/9/5,1251
2002/9/6,1295.300049
2002/9/9,1304.599976
2002/9/10,1320.089966
2002/9/11,1315.449951
2002/9/12,1279.680054
2002/9/13,1291.400024
2002/9/16,1275.880005
2002/9/17,1259.939941
2002/9/18,1252.130005
2002/9/19,1216.449951
2002/9/20,1221.089966
2002/9/23,1184.930054
2002/9/24,1182.170044
2002/9/25,1222.290039
2002/9/26,1221.609985
2002/9/27,1199.160034
2002/9/30,1172.060059
2002/10/1,1213.719971
2002/10/2,1187.300049
2002/10/3,1165.560059
2002/10/4,1139.900024
2002/10/7,1119.400024
2002/10/8,1129.219971
2002/10/9,1114.109985
2002/10/10,1163.369995
2002/10/11,1210.469971
2002/10/14,1220.530029
2002/10/15,1282.439941
2002/10/16,1232.420044
2002/10/17,1272.290039
2002/10/18,1287.859985
2002/10/21,1309.670044
2002/10/22,1292.800049
2002/10/23,1320.22998
2002/10/24,1298.709961
2002/10/25,1331.130005
2002/10/28,1315.829956
2002/10/29,1300.540039
2002/10/30,1326.72998
2002/10/31,1329.75
2002/11/1,1360.699951
2002/11/4,1396.540039
2002/11/5,1401.170044
2002/11/6,1418.98999
2002/11/7,1376.709961
2002/11/8,1359.280029
2002/11/11,1319.189941
2002/11/12,1349.560059
2002/11/13,1361.329956
2002/11/14,1411.52002
2002/11/15,1411.140015
2002/11/18,1393.689941
2002/11/19,1374.51001
2002/11/20,1419.349976
2002/11/21,1467.550049
2002/11/22,1468.73999
2002/11/25,1481.900024
2002/11/26,1444.430054
2002/11/27,1487.939941
2002/11/29,1478.780029
2002/12/2,1484.780029
2002/12/3,1448.959961
2002/12/4,1430.349976
2002/12/5,1410.75
2002/12/6,1422.439941
2002/12/9,1367.140015
2002/12/10,1390.76001
2002/12/11,1396.589966
2002/12/12,1399.550049
2002/12/13,1362.420044
2002/12/16,1400.329956
2002/12/17,1392.050049
2002/12/18,1361.51001
2002/12/19,1354.099976
2002/12/20,1363.050049
2002/12/23,1381.689941
2002/12/24,1372.469971
2002/12/26,1367.890015
2002/12/27,1348.310059
2002/12/30,1339.540039
2002/12/31,1335.51001
2003/1/2,1384.849976
2003/1/3,1387.079956
2003/1/6,1421.319946
2003/1/7,1431.569946
2003/1/8,1401.069946
2003/1/9,1438.459961
2003/1/10,1447.719971
2003/1/13,1446.040039
2003/1/14,1460.98999
2003/1/15,1438.800049
2003/1/16,1423.75
2003/1/17,1376.189941
2003/1/21,1364.25
2003/1/22,1359.47998
2003/1/23,1388.27002
2003/1/24,1342.140015
2003/1/27,1325.27002
2003/1/28,1342.180054
2003/1/29,1358.060059
2003/1/30,1322.349976
2003/1/31,1320.910034
2003/2/3,1323.790039
2003/2/4,1306.150024
2003/2/5,1301.5
2003/2/6,1301.72998
2003/2/7,1282.469971
2003/2/10,1296.680054
2003/2/11,1295.459961
2003/2/12,1278.969971
2003/2/13,1277.439941
2003/2/14,1310.170044
2003/2/18,1346.540039
2003/2/19,1334.319946
2003/2/20,1331.22998
2003/2/21,1349.02002
2003/2/24,1322.380005
2003/2/25,1328.97998
2003/2/26,1303.680054
2003/2/27,1323.939941
2003/2/28,1337.52002
2003/3/3,1320.290039
2003/3/4,1307.77002
2003/3/5,1314.400024
2003/3/6,1302.890015
2003/3/7,1305.290039
2003/3/10,1278.369995
2003/3/11,1271.469971
2003/3/12,1279.23999
2003/3/13,1340.77002
2003/3/14,1340.329956
2003/3/17,1392.27002
2003/3/18,1400.550049
2003/3/19,1397.069946
2003/3/20,1402.77002
2003/3/21,1421.839966
2003/3/24,1369.780029
2003/3/25,1391.01001
2003/3/26,1387.449951
2003/3/27,1384.25
2003/3/28,1369.599976
2003/3/31,1341.170044
2003/4/1,1348.300049
2003/4/2,1396.719971
2003/4/3,1396.579956
2003/4/4,1383.51001
2003/4/7,1389.51001
2003/4/8,1382.939941
2003/4/9,1356.73999
2003/4/10,1365.609985
2003/4/11,1358.849976
2003/4/14,1384.949951
2003/4/15,1391.01001
2003/4/16,1394.719971
2003/4/17,1425.5
2003/4/21,1424.369995
2003/4/22,1451.359985
2003/4/23,1466.160034
2003/4/24,1457.22998
2003/4/25,1434.540039
2003/4/28,1462.23999
2003/4/29,1471.300049
2003/4/30,1464.310059
2003/5/1,1472.560059
2003/5/2,1502.880005
2003/5/5,1504.040039
2003/5/6,1523.709961
2003/5/7,1506.76001
2003/5/8,1489.689941
2003/5/9,1520.150024
2003/5/12,1541.400024
2003/5/13,1539.680054
2003/5/14,1534.900024
2003/5/15,1551.380005
2003/5/16,1538.530029
2003/5/19,1492.77002
2003/5/20,1491.089966
2003/5/21,1489.869995
2003/5/22,1507.550049
2003/5/23,1510.089966
2003/5/27,1556.689941
2003/5/28,1563.23999
2003/5/29,1574.949951
2003/5/30,1595.910034
2003/6/2,1590.75
2003/6/3,1603.560059
2003/6/4,1634.650024
2003/6/5,1646.01001
2003/6/6,1627.420044
2003/6/9,1603.969971
2003/6/10,1627.670044
2003/6/11,1646.02002
2003/6/12,1653.619995
2003/6/13,1626.48999
2003/6/16,1666.579956
2003/6/17,1668.439941
2003/6/18,1677.140015
2003/6/19,1648.640015
2003/6/20,1644.719971
2003/6/23,1610.75
2003/6/24,1605.609985
2003/6/25,1602.660034
2003/6/26,1634.01001
2003/6/27,1625.26001
2003/6/30,1622.800049
2003/7/1,1640.130005
2003/7/2,1678.72998
2003/7/3,1663.459961
2003/7/7,1720.709961
2003/7/8,1746.459961
2003/7/9,1747.459961
2003/7/10,1715.859985
2003/7/11,1733.930054
2003/7/14,1754.819946
2003/7/15,1753.209961
2003/7/16,1747.969971
2003/7/17,1698.02002
2003/7/18,1708.5
2003/7/21,1681.410034
2003/7/22,1706.099976
2003/7/23,1719.180054
2003/7/24,1701.420044
2003/7/25,1730.699951
2003/7/28,1735.359985
2003/7/29,1731.369995
2003/7/30,1720.910034
2003/7/31,1735.02002
2003/8/1,1715.619995
2003/8/4,1714.060059
2003/8/5,1673.5
2003/8/6,1652.680054
2003/8/7,1652.180054
2003/8/8,1644.030029
2003/8/11,1661.51001
2003/8/12,1687.01001
2003/8/13,1686.609985
2003/8/14,1700.339966
2003/8/15,1702.01001
2003/8/18,1739.48999
2003/8/19,1761.109985
2003/8/20,1760.540039
2003/8/21,1777.550049
2003/8/22,1765.319946
2003/8/25,1764.310059
2003/8/26,1770.650024
2003/8/27,1782.130005
2003/8/28,1800.180054
2003/8/29,1810.449951
2003/9/2,1841.47998
2003/9/3,1852.900024
2003/9/4,1868.969971
2003/9/5,1858.23999
2003/9/8,1888.619995
2003/9/9,1873.430054
2003/9/10,1823.810059
2003/9/11,1846.089966
2003/9/12,1855.030029
2003/9/15,1845.699951
2003/9/16,1887.25
2003/9/17,1883.099976
2003/9/18,1909.550049
2003/9/19,1905.699951
2003/9/22,1874.619995
2003/9/23,1901.719971
2003/9/24,1843.699951
2003/9/25,1817.23999
2003/9/26,1792.069946
2003/9/29,1824.560059
2003/9/30,1786.939941
2003/10/1,1832.25
2003/10/2,1836.219971
2003/10/3,1880.569946
2003/10/6,1893.459961
2003/10/7,1907.849976
2003/10/8,1893.780029
2003/10/9,1911.900024
2003/10/10,1915.310059
2003/10/13,1933.530029
2003/10/14,1943.189941
2003/10/15,1939.099976
2003/10/16,1950.140015
2003/10/17,1912.359985
2003/10/20,1925.140015
2003/10/21,1940.900024
2003/10/22,1898.069946
2003/10/23,1885.51001
2003/10/24,1865.589966
2003/10/27,1882.910034
2003/10/28,1932.26001
2003/10/29,1936.560059
2003/10/30,1932.689941
2003/10/31,1932.209961
2003/11/3,1967.699951
2003/11/4,1957.969971
2003/11/5,1959.369995
2003/11/6,1976.369995
2003/11/7,1970.73999
2003/11/10,1941.640015
2003/11/11,1930.75
2003/11/12,1973.109985
2003/11/13,1967.349976
2003/11/14,1930.26001
2003/11/17,1909.609985
2003/11/18,1881.75
2003/11/19,1899.650024
2003/11/20,1881.920044
2003/11/21,1893.880005
2003/11/24,1947.140015
2003/11/25,1943.040039
2003/11/26,1953.310059
2003/11/28,1960.26001
2003/12/1,1989.819946
2003/12/2,1980.069946
2003/12/3,1960.25
2003/12/4,1968.800049
2003/12/5,1937.819946
2003/12/8,1948.849976
2003/12/9,1908.319946
2003/12/10,1904.650024
2003/12/11,1942.319946
2003/12/12,1949
2003/12/15,1918.26001
2003/12/16,1924.290039
2003/12/17,1921.329956
2003/12/18,1956.180054
2003/12/19,1951.02002
2003/12/22,1955.800049
2003/12/23,1974.780029
2003/12/24,1969.22998
2003/12/26,1973.140015
2003/12/29,2006.47998
2003/12/30,2009.880005
2003/12/31,2003.369995
2004/1/2,2006.680054
2004/1/5,2047.359985
2004/1/6,2057.370117
2004/1/7,2077.679932
2004/1/8,2100.25
2004/1/9,2086.919922
2004/1/12,2111.780029
2004/1/13,2096.439941
2004/1/14,2111.129883
2004/1/15,2109.080078
2004/1/16,2140.459961
2004/1/20,2147.97998
2004/1/21,2142.449951
2004/1/22,2119.01001
2004/1/23,2123.870117
2004/1/26,2153.830078
2004/1/27,2116.040039
2004/1/28,2077.370117
2004/1/29,2068.22998
2004/1/30,2066.149902
2004/2/2,2063.149902
2004/2/3,2066.209961
2004/2/4,2014.140015
2004/2/5,2019.560059
2004/2/6,2064.01001
2004/2/9,2060.570068
2004/2/10,2075.330078
2004/2/11,2089.659912
2004/2/12,2073.610107
2004/2/13,2053.560059
2004/2/17,2080.350098
2004/2/18,2076.469971
2004/2/19,2045.959961
2004/2/20,2037.930054
2004/2/23,2007.52002
2004/2/24,2005.439941
2004/2/25,2022.97998
2004/2/26,2032.569946
2004/2/27,2029.819946
2004/3/1,2057.800049
2004/3/2,2039.650024
2004/3/3,2033.359985
2004/3/4,2055.110107
2004/3/5,2047.630005
2004/3/8,2008.780029
2004/3/9,1995.160034
2004/3/10,1964.150024
2004/3/11,1943.890015
2004/3/12,1984.72998
2004/3/15,1939.199951
2004/3/16,1943.089966
2004/3/17,1976.76001
2004/3/18,1962.439941
2004/3/19,1940.469971
2004/3/22,1909.900024
2004/3/23,1901.800049
2004/3/24,1909.47998
2004/3/25,1967.170044
2004/3/26,1960.02002
2004/3/29,1992.569946
2004/3/30,2000.630005
2004/3/31,1994.219971
2004/4/1,2015.01001
2004/4/2,2057.169922
2004/4/5,2079.120117
2004/4/6,2059.899902
2004/4/7,2050.23999
2004/4/8,2052.879883
2004/4/12,2065.47998
2004/4/13,2030.079956
2004/4/14,2024.849976
2004/4/15,2002.170044
2004/4/16,1995.73999
2004/4/19,2020.430054
2004/4/20,1978.630005
2004/4/21,1995.630005
